Date,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Revenue,Product_Description,Product_Category,Product_Line,Raw_Material,Region,Latitude,Longitude
20230825,85,324,10,63.11,631.1,Jeans,Womenswear,Tops,Cotton,Truro,40.523463,-102.218510
20231006,67,308,7,18.4,128.8,Polo Shirts,Menswear,Tops,Fabrics,Worcester,-68.7254695,63.954690
20230913,85,294,1,37.22,37.22,Formal Shirts,Sports,Tops,Cashmere,Truro,65.342787,162.536258
20230810,56,336,2,49.47,98.94,Pyjamas,Womenswear,Tops,Leather,Truro,8.943914,42.551811
20240125,75,349,9,81.53,733.77,Formal Shirts,Accessories,Shoes,Wool,Wakefield,-67.322583,13.810063
20230711,70,327,1,51.19,51.19,Casual Shirts,Menswear,Trousers,Leather,Winchester,-83.265808,-52.862893
20240531,4,211,9,22.76,204.84,Knitwear,Accessories,Trousers,Cotton,York,-29.9543235,-47.026540
20240601,82,393,7,24.03,168.21,Cycling Jerseys,Sports,Leathers,Leather,Wakefield,-56.6517485,-139.542089
20240505,51,263,4,33.13,132.52,Suits,Menswear,Leathers,Cashmere,Winchester,-30.9353285,61.423415
20230824,78,275,5,18.61,93.05,Polo Shirts,Menswear,Shoes,Fabrics,Truro,36.368546,-150.675504
20240126,50,292,5,52.9,264.5,Suits,Womenswear,Leathers,Wool,Worcester,85.321264,108.984559
20240217,26,250,7,31.04,217.28,Pants,Sports,Tops,Fabrics,Winchester,87.2144885,142.965997
20240420,32,262,5,13.82,69.1,Coats,Accessories,Tops,Cotton,Wells,42.0442685,-34.542402
20230705,85,356,7,62.39,436.73,Sweats,Menswear,Trousers,Polyester,Wells,67.652195,-67.551422
20240521,66,245,5,84.14,420.7,Pyjamas,Womenswear,Shoes,Fabrics,York,-26.385901,-58.028914
20240120,48,370,3,87.08,261.24,Shorts,Menswear,Leathers,Wool,Worcester,20.871069,77.515016
20240304,14,311,3,88.02,264.06,Knitwear,Accessories,Leathers,Wool,Worcester,51.1940605,112.084134
20230928,56,350,4,63.58,254.32,Formal Shirts,Sports,Leathers,Leather,Winchester,-78.1226875,-76.096479
20231126,74,379,7,45.08,315.56,Cycling Jerseys,Menswear,Trousers,Polyester,York,-71.5371825,-41.089133
20240119,70,391,9,92.01,828.09,Shorts,Womenswear,Trousers,Polyester,Worcester,-74.171913,-2.727304
20240526,76,390,7,10.44,73.08,Shorts,Accessories,Trousers,Cashmere,Truro,-66.665265,49.657856
20230919,23,356,8,42.8,342.4,Formal Shirts,Womenswear,Shoes,Cotton,Truro,-41.6676035,-117.129862
20230625,29,287,1,98.68,98.68,Pants,Sports,Leathers,Leather,York,86.722138,-178.197678
20240609,75,376,3,31.08,93.24,Knitwear,Womenswear,Tops,Cotton,Truro,-44.787325,27.181979
20230816,77,255,7,92.44,647.08,Formal Shirts,Accessories,Tops,Wool,Worcester,41.5201405,162.025172
20240514,8,211,7,75.8,530.6,Sweats,Menswear,Leathers,Fabrics,York,-46.713197,121.662809
20231210,95,242,10,50.74,507.4,GolfShoes,Accessories,Trousers,Polyester,York,-8.118292,-89.189043
20231016,35,327,1,13.03,13.03,Knitwear,Sports,Leathers,Fabrics,Winchester,17.7502325,78.786525
20230712,57,221,3,94.12,282.36,Coats,Accessories,Leathers,Leather,Worcester,75.5141345,35.071568
20240103,84,322,8,99.95,799.6,Pants,Menswear,Tops,Cotton,Winchester,-45.713019,91.674925
20240608,78,328,4,37.24,148.96,Pyjamas,Sports,Leathers,Polyester,Truro,-33.3229625,17.915017
20231020,83,214,1,30.93,30.93,Suits,Menswear,Leathers,Cotton,York,26.4896785,-2.781804
20231009,22,337,5,78.65,393.25,Polo Shirts,Accessories,Trousers,Cashmere,Wakefield,20.9011275,-120.240834
20240412,14,357,4,22.49,89.96,Shorts,Menswear,Leathers,Wool,Worcester,-61.500544,153.636887
20240413,25,318,2,38.69,77.38,Polo Shirts,Womenswear,Trousers,Cashmere,York,-53.2908865,-15.405100
20240304,6,371,5,39.98,199.9,Pants,Accessories,Leathers,Polyester,Truro,-47.7358155,-13.099642
20240417,50,267,2,20.64,41.28,Knitwear,Accessories,Leathers,Fabrics,York,-67.655302,27.846287
20230722,26,360,2,97.71,195.42,Formal Shirts,Menswear,Shoes,Fabrics,York,41.4378825,-119.416729
20231101,88,221,6,83.98,503.88,Knitwear,Menswear,Shoes,Cashmere,Truro,87.4219555,-161.759018
20231213,86,385,6,70.12,420.72,Formal Shirts,Menswear,Trousers,Fabrics,Worcester,-24.243679,39.718442
20230911,47,397,8,54.81,438.48,Pants,Menswear,Tops,Polyester,Wakefield,-11.517557,4.139323
20231123,71,367,9,32.51,292.59,Tshirts,Menswear,Trousers,Fabrics,Winchester,54.967332,-66.670425
20240424,26,325,10,52.19,521.9,Shorts,Womenswear,Trousers,Wool,Wakefield,-12.288772,-166.300935
20230708,37,270,2,44.17,88.34,Pants,Sports,Leathers,Polyester,Worcester,10.5905815,33.717186
20240522,37,342,7,11.62,81.34,Shorts,Accessories,Trousers,Polyester,Worcester,-12.8053945,156.588827
20240416,51,384,3,67.32,201.96,Knitwear,Womenswear,Leathers,Wool,Winchester,11.9156085,-156.609416
20240531,79,289,9,91.34,822.06,Pants,Menswear,Shoes,Wool,Winchester,0.4757255,2.213055
20230813,6,316,4,71.02,284.08,Polo Shirts,Womenswear,Trousers,Leather,Wells,-59.5994345,68.757698
20240504,2,324,5,36.72,183.6,Ties,Sports,Shoes,Cotton,Winchester,6.7727875,59.039239
20231110,71,261,10,37.81,378.1,Pants,Menswear,Tops,Polyester,York,-78.160037,-145.782548
20240328,10,265,2,37.37,74.74,Tshirts,Womenswear,Leathers,Wool,Winchester,-83.1941215,-143.760282
20231012,79,377,10,20.04,200.4,Casual Shirts,Sports,Tops,Polyester,Truro,7.3343005,-29.771103
20240215,58,380,9,63.22,568.98,Sweats,Womenswear,Tops,Wool,York,15.2550725,-83.604382
20240406,94,330,9,43.42,390.78,Jeans,Accessories,Tops,Cotton,York,67.4208395,156.826188
20231210,32,209,5,46.05,230.25,Formal Shirts,Womenswear,Trousers,Leather,York,-50.768093,-99.819079
20231209,39,346,9,64.85,583.65,Jeans,Accessories,Tops,Wool,Worcester,-10.4638815,130.994067
20231203,46,299,9,69.21,622.89,Pyjamas,Sports,Shoes,Cotton,Wells,-60.797385,-18.865992
20240131,11,366,3,97.38,292.14,GolfShoes,Sports,Trousers,Cotton,Wakefield,-9.8314185,-71.201213
20240317,86,214,7,78.04,546.28,Pants,Accessories,Shoes,Leather,Wakefield,84.8317615,-168.899067
20240310,8,266,10,69.73,697.3,Knitwear,Accessories,Leathers,Cashmere,Truro,50.247290,162.302591
20230706,18,354,1,75.59,75.59,Jeans,Menswear,Tops,Wool,York,28.831623,-79.062711
20240529,100,374,5,83.48,417.4,Formal Shirts,Menswear,Trousers,Leather,Wells,78.5039805,-81.251750
20230709,35,335,3,10.02,30.06,Knitwear,Accessories,Tops,Polyester,Winchester,-10.1623195,99.295715
20240228,89,284,9,23.99,215.91,Formal Shirts,Sports,Leathers,Cashmere,Winchester,83.9804755,-143.046933
20240128,19,383,5,52.23,261.15,Pants,Womenswear,Tops,Fabrics,Worcester,-12.535085,76.231474
20240520,22,339,9,14.81,133.29,Pyjamas,Accessories,Tops,Leather,Truro,16.730281,-49.178084
20231123,36,389,10,19.67,196.7,Knitwear,Accessories,Trousers,Cashmere,Truro,11.349834,22.150659
20240215,81,252,5,20.65,103.25,Formal Shirts,Womenswear,Trousers,Leather,Wells,-12.861823,-38.330374
20240421,12,393,3,93.38,280.14,Knitwear,Womenswear,Leathers,Cotton,York,-17.7186605,12.905803
20240421,58,395,4,81.32,325.28,Pyjamas,Sports,Leathers,Leather,Wells,27.903147,-81.791182
20230919,75,348,9,34.43,309.87,Shorts,Womenswear,Shoes,Leather,Wakefield,-32.286528,-26.778044
20230625,53,230,9,63.77,573.93,Knitwear,Accessories,Leathers,Polyester,Wells,-3.967287,-38.328114
20240106,91,267,1,70.61,70.61,Coats,Sports,Shoes,Polyester,Wells,-86.285261,168.259745
20230915,26,382,6,13.46,80.76,Knitwear,Menswear,Trousers,Leather,Worcester,64.4618085,-55.614783
20230708,100,398,5,20.94,104.7,Belts,Sports,Tops,Fabrics,York,25.2588725,160.626527
20240218,89,315,3,32.49,97.47,Tshirts,Sports,Trousers,Leather,York,-39.5631035,82.862983
20240316,21,325,10,64.08,640.8,Casual Shirts,Menswear,Leathers,Leather,Worcester,-69.8103595,58.456874
20240113,26,285,7,66.21,463.47,Belts,Accessories,Trousers,Fabrics,Wells,59.1556365,-53.741772
20230803,80,322,8,22.61,180.88,Formal Shirts,Menswear,Shoes,Cashmere,Winchester,-41.301845,-112.387733
20240601,75,373,4,66.68,266.72,Coats,Menswear,Shoes,Fabrics,York,20.073151,161.821723
20231003,27,220,5,29.46,147.3,Coats,Menswear,Shoes,Polyester,York,73.9579705,59.890387
20240124,58,263,10,36.09,360.9,Casual Shirts,Sports,Tops,Cashmere,Wells,-50.0382675,102.823556
20230813,71,202,4,86.71,346.84,Formal Shirts,Womenswear,Trousers,Cotton,Winchester,-55.0141535,-107.963038
20240507,37,217,8,40.59,324.72,Tshirts,Menswear,Leathers,Wool,Winchester,48.0889175,172.794409
20240420,91,262,5,40.02,200.1,Formal Shirts,Menswear,Shoes,Fabrics,York,-60.546450,144.402656
20230616,5,339,3,34.02,102.06,Jeans,Accessories,Trousers,Cashmere,York,78.9894795,-12.587668
20230715,70,398,2,54.84,109.68,Tshirts,Menswear,Shoes,Cotton,Wells,41.1149995,25.100704
20240323,91,265,3,15.53,46.59,Sweats,Sports,Trousers,Fabrics,Wells,-9.3733685,-100.292238
20240107,73,226,2,79.68,159.36,Knitwear,Sports,Shoes,Cashmere,Wells,-41.1851815,-71.693303
20231107,43,254,3,58.96,176.88,Belts,Accessories,Leathers,Polyester,York,37.5148835,63.342206
20230725,37,369,10,21.96,219.6,Cycling Jerseys,Sports,Shoes,Cashmere,Wells,42.5176145,-69.253662
20240311,9,231,10,36.93,369.3,Pyjamas,Menswear,Trousers,Leather,Wells,39.6474895,-53.181888
20231020,19,391,7,43.81,306.67,Formal Shirts,Womenswear,Leathers,Wool,Worcester,-3.7584405,81.741988
20230803,88,294,7,17.83,124.81,Pyjamas,Menswear,Leathers,Leather,Truro,49.754689,149.774560
20231228,44,322,10,69.38,693.8,Knitwear,Womenswear,Trousers,Cotton,Winchester,-33.0101105,22.617152
20230930,70,283,8,93.68,749.44,Shorts,Accessories,Leathers,Leather,Wakefield,-51.1356565,106.856238
20240111,45,312,4,70.57,282.28,Dress,Menswear,Tops,Cashmere,Worcester,-79.391669,175.337163
20240314,76,304,6,12.94,77.64,Knitwear,Womenswear,Trousers,Cotton,York,85.917953,-137.864989
20230830,64,365,4,36.3,145.2,Formal Shirts,Womenswear,Shoes,Leather,Wakefield,-22.0563685,178.845887
20231005,99,262,3,21.56,64.68,Knitwear,Menswear,Leathers,Leather,York,-68.799551,46.854505
20230929,25,309,2,36.27,72.54,Knitwear,Sports,Shoes,Cotton,Wells,-44.913624,74.543747
20230817,99,395,4,81.88,327.52,Knitwear,Sports,Trousers,Fabrics,Wells,-27.446264,-4.619691
20240131,46,237,5,69.38,346.9,Pyjamas,Menswear,Trousers,Cotton,Wells,-54.172498,2.609114
20240415,74,328,3,48.28,144.84,Knitwear,Menswear,Tops,Polyester,Worcester,-55.541931,118.412494
20230702,66,278,5,45.41,227.05,Formal Shirts,Accessories,Tops,Cashmere,Truro,53.971758,-60.398103
20240323,70,201,8,54.93,439.44,Pants,Womenswear,Trousers,Leather,Worcester,-84.515829,69.755294
20231012,50,218,4,63.62,254.48,Dress,Accessories,Tops,Wool,Wakefield,-42.0587695,139.500602
20240325,17,305,9,14.7,132.3,Pants,Menswear,Leathers,Fabrics,Winchester,-43.912818,-38.961346
20231220,70,201,1,77.33,77.33,Shorts,Sports,Shoes,Wool,York,38.5158295,-178.818875
20231127,92,274,10,38.27,382.7,Shorts,Sports,Leathers,Cashmere,York,-65.0342225,-28.349124
20240222,5,223,2,58.51,117.02,Dress,Sports,Shoes,Cashmere,York,-2.2485605,28.113265
20230816,94,228,1,50.91,50.91,Suits,Sports,Leathers,Wool,York,57.634147,173.796293
20240525,93,235,10,41.23,412.3,Shorts,Menswear,Tops,Cotton,Winchester,15.952732,165.346858
20240513,61,300,2,93.62,187.24,Polo Shirts,Sports,Trousers,Cashmere,Worcester,-50.806838,122.536322
20230714,54,327,9,15.61,140.49,Ties,Womenswear,Shoes,Cashmere,Wells,-42.1508735,-21.554116
20230725,13,399,6,31.31,187.86,Casual Shirts,Womenswear,Shoes,Cotton,Worcester,-71.984252,151.840775
20240529,20,320,1,46.38,46.38,Jeans,Sports,Shoes,Polyester,Truro,88.5173275,-175.057201
20240428,12,329,3,46.91,140.73,GolfShoes,Accessories,Tops,Polyester,Worcester,-78.9655065,68.510784
20231225,49,366,6,31.66,189.96,Casual Shirts,Menswear,Trousers,Cashmere,Winchester,-30.412558,-99.864504
20231003,92,214,7,22.98,160.86,Pants,Menswear,Leathers,Cashmere,Wakefield,-73.4909765,124.468193
20240530,72,394,7,52.07,364.49,Knitwear,Womenswear,Leathers,Cashmere,Worcester,-46.014090,0.302367
20231206,75,205,9,88.61,797.49,Pants,Menswear,Tops,Cotton,York,-6.5196895,-130.058663
20231213,68,310,3,19.53,58.59,Pants,Menswear,Trousers,Cashmere,York,-79.7699165,-155.955154
20240330,95,249,10,92.84,928.4,Cycling Jerseys,Sports,Shoes,Cashmere,Wells,83.6897405,-176.134700
20240131,91,240,7,86.72,607.04,Formal Shirts,Menswear,Tops,Wool,Wells,5.7609565,-101.326186
20240501,32,205,10,11.71,117.1,Dress,Sports,Tops,Fabrics,Truro,-28.2960835,60.644651
20230923,33,349,5,80.52,402.6,Cycling Jerseys,Womenswear,Tops,Leather,Truro,68.237112,-148.001271
20240215,63,227,3,71.53,214.59,Tshirts,Womenswear,Leathers,Wool,Truro,-53.440629,45.210303
20240408,45,200,1,51.73,51.73,Pants,Accessories,Shoes,Polyester,Truro,7.726861,30.998422
20230819,78,245,7,60.82,425.74,Formal Shirts,Sports,Leathers,Cashmere,Wakefield,77.8932145,-108.572917
20240112,10,308,4,18.14,72.56,Knitwear,Accessories,Tops,Cashmere,York,-70.6856695,-52.970333
20230825,97,264,6,45.92,275.52,Knitwear,Womenswear,Trousers,Cashmere,York,71.8137875,-107.379189
20231124,38,224,7,88.32,618.24,Formal Shirts,Sports,Trousers,Wool,Worcester,-3.2019655,-149.551890
20240404,30,224,10,26.83,268.3,Sweats,Menswear,Leathers,Fabrics,Worcester,-62.5750485,119.520312
20231130,8,201,3,44.68,134.04,Pyjamas,Accessories,Shoes,Cashmere,Worcester,86.4829705,-75.108055
20230613,27,272,3,99.75,299.25,Pyjamas,Accessories,Shoes,Leather,Wells,0.652358,94.633894
20230618,72,383,4,34.31,137.24,Formal Shirts,Accessories,Trousers,Fabrics,Wells,-8.199994,-24.508197
20230715,64,383,8,10.05,80.4,Pants,Sports,Trousers,Cashmere,Wells,-17.125941,121.449109
20230827,61,261,8,45.86,366.88,Dress,Accessories,Leathers,Cotton,Winchester,53.936297,91.440051
20240126,87,275,2,78.29,156.58,Knitwear,Accessories,Trousers,Cotton,Wells,-63.440542,130.566063
20240315,100,335,2,91.09,182.18,Tshirts,Menswear,Leathers,Fabrics,York,-67.9903875,-32.549494
20230926,100,317,3,74.51,223.53,Pyjamas,Menswear,Shoes,Polyester,York,35.8257755,-128.365313
20230719,65,302,3,11.68,35.04,Knitwear,Menswear,Trousers,Cotton,Truro,47.319801,36.082666
20230901,34,294,8,87.12,696.96,Shorts,Menswear,Leathers,Leather,York,-20.4278155,128.508101
20231009,38,302,3,44.18,132.54,Suits,Accessories,Trousers,Polyester,Worcester,2.902954,86.324105
20230621,6,325,8,52.79,422.32,Knitwear,Womenswear,Leathers,Polyester,York,-63.7463735,-63.068563
20231117,39,280,9,95.29,857.61,Shorts,Accessories,Leathers,Fabrics,York,37.016067,-19.509566
20240425,47,375,6,71.78,430.68,Pyjamas,Accessories,Trousers,Cotton,Truro,-15.918113,35.556182
20230814,35,201,7,24.59,172.13,Belts,Womenswear,Tops,Polyester,Worcester,-75.401114,102.418462
20230827,89,249,9,73.09,657.81,Pants,Accessories,Leathers,Cashmere,Wakefield,-72.7032765,9.746114
20230709,63,319,2,81.48,162.96,Ties,Womenswear,Shoes,Fabrics,York,-40.392015,-19.334906
20240515,40,256,10,92.5,925.0,GolfShoes,Menswear,Leathers,Wool,York,-33.509983,141.480333
20231122,74,398,3,70.61,211.83,Casual Shirts,Menswear,Trousers,Cashmere,Wakefield,-80.5974475,-121.954206
20230718,14,251,4,69.71,278.84,Coats,Sports,Tops,Cashmere,Wells,-35.4220045,-132.384053
20230818,42,278,4,40.19,160.76,Casual Shirts,Accessories,Trousers,Wool,Worcester,-44.750717,146.786347
20230723,10,250,7,91.32,639.24,Belts,Womenswear,Trousers,Polyester,Wells,38.980073,-145.361619
20230830,57,239,9,23.82,214.38,Pyjamas,Accessories,Trousers,Cotton,Winchester,-78.748251,-47.766151
20230830,87,340,4,25.04,100.16,Casual Shirts,Sports,Trousers,Wool,Winchester,-3.7477005,63.484138
20230627,57,238,4,31.75,127.0,Formal Shirts,Menswear,Shoes,Polyester,Wakefield,-9.740717,-150.011947
20240516,84,346,4,86.62,346.48,Knitwear,Menswear,Shoes,Cashmere,York,-23.633273,45.227243
20230719,71,271,4,56.0,224.0,Jeans,Accessories,Tops,Leather,Wells,2.9148325,-32.120267
20240406,76,349,8,32.73,261.84,Sweats,Sports,Trousers,Wool,York,-69.2471245,162.125545
20240125,63,263,4,27.55,110.2,Pyjamas,Accessories,Tops,Cotton,Wells,4.0709935,6.830144
20240101,28,277,7,18.63,130.41,Formal Shirts,Sports,Shoes,Cashmere,Worcester,-75.4860005,-55.789573
20240122,20,397,10,72.19,721.9,Formal Shirts,Womenswear,Shoes,Leather,Worcester,-23.4263875,135.050914
20240115,99,259,6,15.75,94.5,Knitwear,Menswear,Leathers,Fabrics,Winchester,-4.686436,-169.186440
20240521,67,208,7,13.92,97.44,Formal Shirts,Accessories,Tops,Polyester,Truro,32.1383395,-131.004784
20230715,66,219,5,50.82,254.1,Coats,Accessories,Trousers,Polyester,Truro,32.8717445,-93.000822
20231014,44,285,9,14.02,126.18,Pyjamas,Womenswear,Tops,Polyester,Worcester,-46.177658,123.710822
20240404,33,306,2,97.17,194.34,Formal Shirts,Womenswear,Leathers,Fabrics,Worcester,-86.3844825,-151.871005
20231001,46,259,5,73.19,365.95,Tshirts,Menswear,Shoes,Leather,Worcester,-25.236410,106.268751
20230725,7,319,4,24.88,99.52,Sweats,Accessories,Tops,Wool,York,-55.283080,7.150172
20240326,87,385,4,24.89,99.56,Formal Shirts,Sports,Shoes,Wool,York,-76.5814745,-154.452425
20240429,60,366,1,42.12,42.12,Knitwear,Accessories,Leathers,Cashmere,York,-19.2755135,64.407836
20231125,77,341,5,41.17,205.85,Pants,Accessories,Shoes,Fabrics,Winchester,57.7531845,105.101034
20240607,78,263,2,10.26,20.52,Pants,Sports,Tops,Fabrics,Wakefield,-85.752175,-26.637312
20231019,41,270,8,57.35,458.8,Formal Shirts,Accessories,Tops,Cashmere,Winchester,78.3085285,11.805884
20230928,17,374,4,25.27,101.08,Knitwear,Womenswear,Trousers,Polyester,Wakefield,-58.1745735,-96.285661
20240329,16,369,10,83.35,833.5,Underwear,Womenswear,Leathers,Fabrics,Winchester,-48.171554,34.671415
20240103,3,269,1,17.05,17.05,Suits,Womenswear,Trousers,Polyester,Winchester,-89.688311,-41.108008
20240531,27,363,5,45.49,227.45,Knitwear,Sports,Shoes,Fabrics,Truro,-64.0208935,77.571108
20240122,31,282,4,98.0,392.0,Formal Shirts,Sports,Shoes,Polyester,Winchester,-69.433324,57.889634
20240502,17,364,2,34.16,68.32,Knitwear,Accessories,Shoes,Cashmere,Winchester,-47.412003,-96.694172
20240213,31,290,9,81.94,737.46,Jeans,Womenswear,Shoes,Cotton,Truro,-76.738324,-179.472453
20240115,17,220,7,75.08,525.56,Casual Shirts,Menswear,Trousers,Cotton,York,54.812554,-7.445033
20240426,77,234,2,32.39,64.78,Formal Shirts,Sports,Leathers,Leather,Winchester,69.622624,27.430446
20240525,16,337,10,26.78,267.8,Formal Shirts,Womenswear,Trousers,Polyester,Wakefield,-29.749201,48.964894
20231102,27,363,4,64.13,256.52,Shorts,Menswear,Shoes,Wool,Truro,-29.357303,125.357460
20230829,98,304,8,85.79,686.32,Pyjamas,Womenswear,Leathers,Cotton,Wells,70.3121775,-109.766920
20240122,36,206,8,53.49,427.92,Polo Shirts,Menswear,Trousers,Fabrics,Wells,44.039190,120.126185
20240401,71,246,1,25.07,25.07,Sweats,Menswear,Shoes,Wool,Wakefield,63.1582365,-77.008102
20230719,69,347,2,64.96,129.92,Dress,Womenswear,Leathers,Fabrics,Winchester,56.5424175,-68.040656
20230717,18,263,10,54.64,546.4,Shorts,Menswear,Shoes,Polyester,Worcester,83.559765,-73.865297
20230926,35,400,5,72.63,363.15,Polo Shirts,Sports,Leathers,Cashmere,Truro,28.286638,56.543398
20230616,8,294,7,70.33,492.31,Polo Shirts,Sports,Trousers,Cotton,Worcester,57.9989375,127.539731
20230909,15,321,2,85.2,170.4,Coats,Accessories,Tops,Leather,Truro,25.7513565,-47.306443
20231221,52,367,4,71.07,284.28,Coats,Accessories,Shoes,Wool,Wakefield,-67.004152,112.726408
20231111,28,272,2,78.5,157.0,Underwear,Accessories,Leathers,Polyester,Wakefield,8.624892,6.553174
20231209,95,306,9,41.37,372.33,Underwear,Accessories,Trousers,Wool,Truro,17.2524485,-48.580907
20231013,38,379,3,45.31,135.93,Knitwear,Womenswear,Trousers,Wool,Worcester,77.8436205,69.416704
20240320,56,203,4,37.99,151.96,Dress,Womenswear,Shoes,Cotton,Worcester,3.411533,-9.812381
20231229,50,387,4,69.42,277.68,GolfShoes,Menswear,Tops,Cashmere,Truro,65.5771075,37.864410
20231210,21,313,10,94.43,944.3,Tshirts,Accessories,Shoes,Polyester,Winchester,56.2381285,14.657019
20230901,24,390,10,98.13,981.3,Underwear,Womenswear,Leathers,Polyester,York,-63.457334,49.305925
20231125,96,349,8,79.73,637.84,Cycling Jerseys,Womenswear,Tops,Cotton,Worcester,-14.6981805,161.419144
20240412,16,220,6,10.61,63.66,Polo Shirts,Accessories,Shoes,Polyester,Truro,-37.4965465,130.401618
20240120,78,344,8,33.3,266.4,Pants,Sports,Shoes,Leather,Wells,-64.975835,152.750921
20230825,73,373,7,45.07,315.49,Cycling Jerseys,Sports,Trousers,Wool,Worcester,-24.793908,-144.303373
20231218,98,333,9,25.03,225.27,Casual Shirts,Accessories,Shoes,Fabrics,Wakefield,44.2530465,44.637699
20240304,22,369,1,95.41,95.41,Polo Shirts,Accessories,Trousers,Cotton,Worcester,57.340208,-75.935468
20240511,64,356,3,26.45,79.35,Pants,Accessories,Tops,Polyester,Truro,-25.027750,-35.673023
20240401,96,204,3,77.67,233.01,Underwear,Accessories,Leathers,Cashmere,York,87.524621,34.003705
20230629,61,250,9,33.8,304.2,Sweats,Sports,Shoes,Fabrics,Worcester,-39.6524605,-133.138606
20240103,51,315,5,59.89,299.45,Pyjamas,Womenswear,Shoes,Leather,York,73.046363,-84.661124
20230620,98,309,9,73.91,665.19,Knitwear,Womenswear,Trousers,Polyester,Wells,-88.110986,-65.258140
20230914,92,205,3,17.45,52.35,Underwear,Sports,Tops,Wool,Winchester,-12.7567265,129.707044
20240526,35,350,10,60.68,606.8,Casual Shirts,Sports,Trousers,Polyester,Wakefield,17.7203855,-122.329662
20231007,4,206,8,30.05,240.4,Knitwear,Accessories,Shoes,Cotton,York,-11.115478,48.450798
20240524,26,310,7,42.29,296.03,Formal Shirts,Womenswear,Shoes,Leather,Worcester,12.6816865,-4.181430
20230818,20,324,6,30.43,182.58,Knitwear,Sports,Trousers,Cotton,York,23.8393305,-85.154979
20231118,11,386,4,48.88,195.52,Formal Shirts,Sports,Shoes,Fabrics,Winchester,-50.356325,-109.957612
20231015,42,318,1,83.77,83.77,Knitwear,Menswear,Leathers,Polyester,Wells,-86.815316,-81.582075
20231010,37,267,8,10.81,86.48,Cycling Jerseys,Womenswear,Leathers,Polyester,York,87.8933635,80.100233
20230825,72,290,10,93.38,933.8,Belts,Menswear,Shoes,Cashmere,Worcester,34.4453625,47.646310
